system:index,doa,mean_std,stats_percentile,.geo
20191027T112119_20191027T112505_T30UVU,201910300,"{B2_mean=5652.154064903397, B2_stdDev=2392.4929644278523, B3_mean=5816.800159931587, B3_stdDev=2253.16256830656, B4_mean=5780.739987911459, B4_stdDev=2127.525213424856, B5_mean=5954.9114238011325, B5_stdDev=2061.960987989429, B6_mean=6069.777981536943, B6_stdDev=1885.1610809875701, B7_mean=6173.425805908963, B7_stdDev=1833.06200649996, B8_mean=6361.678312706325, B8_stdDev=1859.5630150509649, B8A_mean=6157.756296807039, B8A_stdDev=1751.5775581476164, B11_mean=2707.5410665243426, B11_stdDev=706.605777516736, B12_mean=2405.5572816794274, B12_stdDev=610.4380334879198}","{B2_p2=543.6050688272088, B2_p98=9502.72094017346, B3_p2=991.4490202955704, B3_p98=9503.004769808033, B4_p2=1184.7538640109863, B4_p98=9311.665200910997, B5_p2=1503.454490319365, B5_p98=9502.73931674226, B6_p2=1951.6419001556, B6_p98=9375.411152416356, B7_p2=2143.867431340095, B7_p98=9439.049411452343, B8_p2=2335.7467289045467, B8_p98=9758.81595876236, B8A_p2=2335.7006837807385, B8A_p98=9310.920921772204, B11_p2=1423.2595284314189, B11_p98=4431.262911223908, B12_p2=1295.876297994526, B12_p98=3918.9232457426797}",
20191027T112119_20191027T112505_T30UVV,201910300,"{B2_mean=1899.023635976031, B2_stdDev=2114.0928259086427, B3_mean=1726.1003656933028, B3_stdDev=1985.0097667222371, B4_mean=1499.2641703276827, B4_stdDev=1821.9617859924952, B5_mean=1573.3090698937222, B5_stdDev=1921.5424571890858, B6_mean=1528.6075438826404, B6_stdDev=1892.7789574629612, B7_mean=1498.1015031268626, B7_stdDev=1855.755590864812, B8_mean=1543.2891616000159, B8_stdDev=1894.4506097833491, B8A_mean=1442.2941443334882, B8A_stdDev=1779.8026495239596, B11_mean=1009.3795880595792, B11_stdDev=1102.3891858006868, B12_mean=977.4028185050913, B12_stdDev=980.0084318416771}","{B2_p2=17.73157551116707, B2_p98=8095.914874561922, B3_p2=23.47048059952956, B3_p98=7519.513614697191, B4_p2=21.401687053009628, B4_p98=6815.355350575574, B5_p2=17.793193001937937, B5_p98=7199.04142717162, B6_p2=16.27827984970883, B6_p98=7007.523720624089, B7_p2=18.404913244512205, B7_p98=6815.35207715219, B8_p2=20.595681798045526, B8_p98=7007.280832934452, B8A_p2=21.206160426629406, B8A_p98=6559.377806667699, B11_p2=39.85935977235659, B11_p98=4063.403174002439, B12_p2=45.70310585026237, B12_p98=3615.0151491873503}",
20191029T111201_20191029T111443_T30TUT,201910302,"{B2_mean=5641.882289176321, B2_stdDev=5688.151559025899, B3_mean=5098.310507088669, B3_stdDev=5188.921934114095, B4_mean=4672.470850241818, B4_stdDev=4803.9831356763325, B5_mean=4812.782484632415, B5_stdDev=4903.084584110102, B6_mean=4531.925022179667, B6_stdDev=4654.988976193965, B7_mean=4364.68362562909, B7_stdDev=4490.094446841131, B8_mean=4327.333205904358, B8_stdDev=4462.580830069747, B8A_mean=4206.93397452296, B8A_stdDev=4326.9319292238815, B11_mean=2577.8038841996636, B11_stdDev=2354.832475189893, B12_mean=1952.4976481584424, B12_stdDev=1684.0481171651365}","{B2_p2=62.90352442483784, B2_p98=19261.27059909078, B3_p2=48.853248464418996, B3_p98=17856.287963462662, B4_p2=26.845235020925575, B4_p98=16702.916238871643, B5_p2=29.443449934139203, B5_p98=17088.22936363926, B6_p2=21.699256501075478, B6_p98=16319.242424242424, B7_p2=22.44177275224469, B7_p98=15678.75745020064, B8_p2=18.009381854386, B8_p98=15677.791666666666, B8A_p2=22.225704777640054, B8A_p98=15036.169345294315, B11_p2=36.64008367423066, B11_p98=7902.499453551913, B12_p2=39.6698896921023, B12_p98=5534.9122395515315}",
20191029T111201_20191029T111443_T30UVU,201910302,"{B2_mean=8948.565674012774, B2_stdDev=2046.246171537528, B3_mean=8976.197683820037, B3_stdDev=2064.973007844246, B4_mean=8895.261581979586, B4_stdDev=2060.3883805751693, B5_mean=9027.630357179096, B5_stdDev=2113.2364762055336, B6_mean=8811.09434714433, B6_stdDev=2035.0280422152491, B7_mean=8697.950966572154, B7_stdDev=1981.246759623959, B8_mean=8912.916612580651, B8_stdDev=2073.9353263705857, B8A_mean=8600.91389244976, B8A_stdDev=1938.773541836127, B11_mean=3277.965677845742, B11_stdDev=1398.3363593993188, B12_mean=2654.4524376074123, B12_stdDev=907.3884693536764}","{B2_p2=4959.650131187265, B2_p98=14110.379618849, B3_p2=4896.026481119555, B3_p98=14174.418938796642, B4_p2=4831.713611017778, B4_p98=14111.93155380173, B5_p2=4831.390396099841, B5_p98=14430.701242389694, B6_p2=4767.933680623458, B6_p98=14046.632730649795, B7_p2=4766.916314400846, B7_p98=13727.868413987931, B8_p2=4767.412976880619, B8_p98=14304.278322714574, B8A_p2=4703.89058375544, B8A_p98=13406.951259193313, B11_p2=991.9430332952285, B11_p98=6558.810678471781, B12_p2=928.0895038482109, B12_p98=4703.052367784584}",
20191103T111129_20191103T111443_T30TUT,201911307,"{B2_mean=4522.7766413230265, B2_stdDev=3770.6587983064364, B3_mean=4115.385425501843, B3_stdDev=3518.9332832913406, B4_mean=3820.5706544184472, B4_stdDev=3316.3393612884333, B5_mean=3818.7282896583197, B5_stdDev=3325.5484926885315, B6_mean=3644.2280847231887, B6_stdDev=3185.248732939853, B7_mean=3616.3885694548267, B7_stdDev=3130.608660918148, B8_mean=3678.9998313851743, B8_stdDev=3215.786684061667, B8A_mean=3482.0151185324553, B8A_stdDev=3017.4990679968737, B11_mean=2118.797986762066, B11_stdDev=1566.6991912038852, B12_mean=1462.8526790388942, B12_stdDev=1021.5117930171934}","{B2_p2=195.30275484871424, B2_p98=14142.679265789586, B3_p2=57.20039874307801, B3_p98=13118.072503327174, B4_p2=53.757343881155386, B4_p98=12350.982824502273, B5_p2=52.52252982105662, B5_p98=12478.750796075456, B6_p2=49.82816240955891, B6_p98=11838.949433569716, B7_p2=55.77258318080639, B7_p98=11710.913497206982, B8_p2=53.58175363451813, B8_p98=12095.448160751903, B8A_p2=53.92374354053018, B8A_p98=11326.176966811501, B11_p2=96.38987677432307, B11_p98=6303.044955044955, B12_p2=95.67843785188772, B12_p98=4255.044943820225}",
20191103T111129_20191103T111443_T30TVT,201911307,"{B2_mean=4225.408289622191, B2_stdDev=4066.5401478863205, B3_mean=3856.423499188791, B3_stdDev=3750.7553733711266, B4_mean=3544.9767947911455, B4_stdDev=3562.809239432123, B5_mean=3728.350406334128, B5_stdDev=3713.475838193209, B6_mean=3573.3437182056073, B6_stdDev=3501.4197708314805, B7_mean=3500.3946658917753, B7_stdDev=3377.4738523688743, B8_mean=3552.2750882509354, B8_stdDev=3449.9019264074395, B8A_mean=3363.716267280447, B8A_stdDev=3232.3132384702135, B11_mean=2043.5594365266945, B11_stdDev=1717.6367320949678, B12_mean=1495.9019672606896, B12_stdDev=1194.2728118647701}","{B2_p2=64.08701539475818, B2_p98=14653.486512688063, B3_p2=55.468038192114385, B3_p98=13502.696182876709, B4_p2=50.22021264482023, B4_p98=12734.26243660637, B5_p2=51.74193538916436, B5_p98=13376.112547391633, B6_p2=43.057006834030275, B6_p98=12607.409048938134, B7_p2=48.48228894533748, B7_p98=12097.423999233997, B8_p2=44.48696447476953, B8_p98=12478.048527945477, B8A_p2=44.07333773325212, B8A_p98=11581.324652777777, B11_p2=38.1503895740647, B11_p98=6303.760497748743, B12_p2=42.77584904870396, B12_p98=4510.929404318129}",
20191103T111129_20191103T111443_T30UUU,201911307,"{B2_mean=4706.087279378015, B2_stdDev=4034.9684384621805, B3_mean=4537.3074936831545, B3_stdDev=3853.1613479315156, B4_mean=4307.713580968321, B4_stdDev=3799.2719098302464, B5_mean=4612.252333528294, B5_stdDev=3868.5312269479664, B6_mean=4768.39041857422, B6_stdDev=3534.4578745599606, B7_mean=4833.548074655394, B7_stdDev=3410.309616959433, B8_mean=4978.185207822141, B8_stdDev=3532.4490274384148, B8A_mean=4802.383393985268, B8A_stdDev=3315.629825728014, B11_mean=3016.4122049461935, B11_stdDev=2048.294243070771, B12_mean=2183.7140977735985, B12_stdDev=1547.4260276358318}","{B2_p2=207.38858309165275, B2_p98=14272.989322292438, B3_p2=204.73059430293722, B3_p98=13886.141398430635, B4_p2=162.378879420802, B4_p98=13598.533424751458, B5_p2=224.69002539598125, B5_p98=14303.347826086956, B6_p2=222.29867963178543, B6_p98=13535.66081871345, B7_p2=222.7563359136084, B7_p98=13216.220322767256, B8_p2=221.2704815891387, B8_p98=13789.153274963981, B8A_p2=158.72225636476438, B8A_p98=12896.111504424778, B11_p2=158.70722723708445, B11_p98=7902.9416269916055, B12_p2=97.28985579223465, B12_p98=5983.217731398509}",
20191103T111129_20191103T111443_T30UVU,201911307,"{B2_mean=4752.518912111205, B2_stdDev=3270.648798386643, B3_mean=4624.264597784702, B3_stdDev=3115.030676115574, B4_mean=4466.562400746419, B4_stdDev=3075.5997289385145, B5_mean=4775.001237705487, B5_stdDev=3120.4272696997555, B6_mean=5011.626851438208, B6_stdDev=2840.721930281993, B7_mean=5111.6813941237415, B7_stdDev=2741.8616997653066, B8_mean=5274.16571671277, B8_stdDev=2830.185074823665, B8A_mean=5080.134708831096, B8A_stdDev=2638.6450498877284, B11_mean=3061.5127177701766, B11_stdDev=1593.5177433690562, B12_mean=2103.677031857891, B12_stdDev=1150.3677689294157}","{B2_p2=195.53783729446937, B2_p98=12095.07649122807, B3_p2=197.5655562657305, B3_p98=11712.07657842836, B4_p2=161.6776612913937, B4_p98=11551.704159682906, B5_p2=221.4416246224973, B5_p98=12064.010971786834, B6_p2=352.14030240609776, B6_p98=11679.04033379694, B7_p2=351.46462622907296, B7_p98=11487.5547895443, B8_p2=352.10302779160486, B8_p98=11936.154887218045, B8A_p2=351.8765984937885, B8A_p98=11231.53012971879, B11_p2=288.6810613117605, B11_p98=6878.715707410971, B12_p2=159.64014568619655, B12_p98=4895.302211378784}",
20191103T111129_20191103T111443_T30UVV,201911307,"{B2_mean=3440.633038689714, B2_stdDev=3179.617243688066, B3_mean=3206.601750599406, B3_stdDev=3083.873870205221, B4_mean=2987.7912566607642, B4_stdDev=3045.102722216883, B5_mean=2994.9355410572653, B5_stdDev=3092.7075761585265, B6_mean=2922.128520924571, B6_stdDev=3000.8106253030815, B7_mean=2936.213200809773, B7_stdDev=2969.1801785205953, B8_mean=3010.436416632261, B8_stdDev=3067.9964876694767, B8A_mean=2863.0902137909193, B8A_stdDev=2884.4701739330103, B11_mean=1923.3377347059434, B11_stdDev=1736.9747041096668, B12_mean=1449.0255490282962, B12_stdDev=1223.183377490179}","{B2_p2=205.1273752288337, B2_p98=11838.761897864093, B3_p2=198.1998508317043, B3_p98=11453.238254733993, B4_p2=72.38789414846879, B4_p98=11198.90824683227, B5_p2=62.70679920661549, B5_p98=11326.948178730363, B6_p2=26.376632655663833, B6_p98=10974.73803583579, B7_p2=28.591545331176253, B7_p98=10846.930327868851, B8_p2=31.61525411319584, B8_p98=11295.684397750978, B8A_p2=30.56326139476596, B8A_p98=10590.260089198999, B11_p2=40.437962881603866, B11_p98=6496.02276290033, B12_p2=44.37648987567724, B12_p98=4639.516769585676}",
20191106T112149_20191106T112656_T30TVT,201911310,"{B2_mean=4594.746908345601, B2_stdDev=3336.7271624476725, B3_mean=4196.265419934185, B3_stdDev=3054.520800069346, B4_mean=3898.110874256411, B4_stdDev=2862.0237682660604, B5_mean=4105.0648590884375, B5_stdDev=2963.3264443418575, B6_mean=3954.744155535991, B6_stdDev=2766.3524904893284, B7_mean=3848.3119973371713, B7_stdDev=2648.935878800889, B8_mean=3954.8061121935057, B8_stdDev=2728.9501754991306, B8A_mean=3716.9272867982395, B8A_stdDev=2531.6832434703706, B11_mean=2687.3721894134137, B11_stdDev=1553.850276926357, B12_mean=2263.2187163729704, B12_stdDev=1216.1279599919537}","{B2_p2=62.54166522696667, B2_p98=12094.205609888266, B3_p2=42.75778907174191, B3_p98=11070.444214876034, B4_p2=34.38730851813491, B4_p98=10429.719152492964, B5_p2=30.864694917991226, B5_p98=10812.94337032311, B6_p2=28.46426309554301, B6_p98=10174.559225831466, B7_p2=30.558673459595532, B7_p98=9790.742357160105, B8_p2=28.832675313810107, B8_p98=10045.34104631768, B8A_p2=29.207359645893696, B8A_p98=9408.501611082942, B11_p2=27.252539503386004, B11_p98=5919.109662451707, B12_p2=92.85226606417123, B12_p98=4766.94060433408}",
20191106T112149_20191106T112656_T30UUV,201911310,"{B2_mean=5508.774703879709, B2_stdDev=3344.07409879486, B3_mean=5262.245186146851, B3_stdDev=3235.8362374522503, B4_mean=5114.692776566967, B4_stdDev=3145.1220508328897, B5_mean=5222.083025278757, B5_stdDev=3369.9418808137552, B6_mean=5055.916260605989, B6_stdDev=3260.7859508332003, B7_mean=4986.606094307101, B7_stdDev=3175.983837708514, B8_mean=5194.917599918367, B8_stdDev=3197.261668663648, B8A_mean=4836.294717402034, B8A_stdDev=3052.600895009381, B11_mean=2310.3245945478398, B11_stdDev=1343.2140864655373, B12_mean=1867.7216980125663, B12_stdDev=1064.593085782649}","{B2_p2=479.4649563607511, B2_p98=14687.55306802007, B3_p2=351.90833543188114, B3_p98=14048.48655722801, B4_p2=350.52897102897106, B4_p98=13599.88523943384, B5_p2=287.4634865994591, B5_p98=14496.020161290322, B6_p2=287.93490271438867, B6_p98=13983.237128092822, B7_p2=287.81573941987637, B7_p98=13599.489837342622, B8_p2=351.3194479297365, B8_p98=13918.585877862595, B8A_p2=288.1510107015458, B8A_p98=13022.127159839885, B11_p2=224.75034902292992, B11_p98=5342.594926322543, B12_p2=224.44495407191346, B12_p98=4382.569675406567}",
20191106T112149_20191106T112656_T30UVU,201911310,"{B2_mean=4848.960319101125, B2_stdDev=3227.5833723805904, B3_mean=4558.853674155817, B3_stdDev=2902.189315935971, B4_mean=4292.801754367117, B4_stdDev=2771.3283346092153, B5_mean=4666.628303608757, B5_stdDev=2756.2791139877672, B6_mean=4939.645444820005, B6_stdDev=2324.602104600511, B7_mean=4968.860556366564, B7_stdDev=2149.719063927365, B8_mean=5237.56356328163, B8_stdDev=2255.831970619209, B8A_mean=4959.731794501035, B8A_stdDev=2013.771528243721, B11_mean=3393.6120680246745, B11_stdDev=1430.889556638775, B12_mean=2755.531329500269, B12_stdDev=1289.3582971663589}","{B2_p2=198.02388014742414, B2_p98=11966.500864696143, B3_p2=323.05331401343, B3_p98=10941.814043300958, B4_p2=200.65085021590397, B4_p98=10430.364693303894, B5_p2=543.7604555177487, B5_p98=10910.54207920792, B6_p2=1056.007311839781, B6_p98=10398.555840821566, B7_p2=1247.6600576148219, B7_p98=10016.050056882821, B8_p2=1375.4484514758099, B8_p98=10592.201044386424, B8A_p2=1376.1715994594758, B8A_p98=9694.01458849896, B11_p2=735.4700792015499, B11_p98=6622.852531220338, B12_p2=415.8365108325611, B12_p98=5662.076200993926}",
20191108T111251_20191108T111445_T30TUT,201911312,"{B2_mean=4218.943020854016, B2_stdDev=4490.842230817984, B3_mean=3787.3423811034404, B3_stdDev=4109.224234281381, B4_mean=3573.933838054775, B4_stdDev=3943.501023563975, B5_mean=3621.83924524855, B5_stdDev=3996.3973604728467, B6_mean=3469.6162694301984, B6_stdDev=3844.171688748748, B7_mean=3374.044764007112, B7_stdDev=3731.4107065452554, B8_mean=3494.9726408703536, B8_stdDev=3878.1877979605256, B8A_mean=3268.3895709712456, B8A_stdDev=3612.4146365447464, B11_mean=1925.2569034875119, B11_stdDev=1983.5607681676754, B12_mean=1578.6908944518311, B12_stdDev=1510.265903710962}","{B2_p2=50.57946862315478, B2_p98=15551.932596685083, B3_p2=38.00671215132869, B3_p98=14271.36231884058, B4_p2=28.596410742882558, B4_p98=13885.530711163443, B5_p2=28.66011253740293, B5_p98=14014.691489361701, B6_p2=24.061380789756704, B6_p98=13503.437881873728, B7_p2=26.220853346772685, B7_p98=13118.025354969574, B8_p2=26.068202556809084, B8_p98=13759.968847352025, B8A_p2=26.719358321885487, B8A_p98=12735.649874487186, B11_p2=33.272317449779706, B11_p98=7135.12663780977, B12_p2=40.29246481156688, B12_p98=5279.026001405481}",
20191108T111251_20191108T111445_T30TVT,201911312,"{B2_mean=842.6238416525875, B2_stdDev=1646.773802546629, B3_mean=778.0137312006518, B3_stdDev=1547.4642897283252, B4_mean=643.7863351022119, B4_stdDev=1539.8161823462087, B5_mean=715.4389957821301, B5_stdDev=1638.8522510230512, B6_mean=804.7017023510389, B6_stdDev=1688.354703731789, B7_mean=821.8582277331025, B7_stdDev=1692.6864917632513, B8_mean=859.6781424736939, B8_stdDev=1781.8361792123671, B8A_mean=835.1797876108608, B8A_stdDev=1710.1075181898327, B11_mean=568.8975586079384, B11_stdDev=1156.7121731701252, B12_mean=446.51536869304647, B12_stdDev=932.418141258181}","{B2_p2=220.46312829570533, B2_p98=7357.947426125781, B3_p2=212.81891830639586, B3_p98=6845.142364245095, B4_p2=114.60912162496034, B4_p98=6623.083328903773, B5_p2=113.712219808621, B5_p98=7007.933463155234, B6_p2=104.61039302354564, B6_p98=6751.543289006361, B7_p2=99.44440215123514, B7_p98=6623.985151337566, B8_p2=97.62327392784404, B8_p98=6879.331635051845, B8A_p2=54.11112169091997, B8A_p98=6558.492012314501, B11_p2=48.92552106881345, B11_p98=4574.932098824293, B12_p2=47.139384966237586, B12_p98=3806.4649663286355}",
20191108T111251_20191108T111445_T30UUU,201911312,"{B2_mean=3864.37303330305, B2_stdDev=3802.5822124590773, B3_mean=3694.4934010494144, B3_stdDev=3477.2386236258153, B4_mean=3504.669816370442, B4_stdDev=3432.3875244046285, B5_mean=3896.716824243841, B5_stdDev=3480.1229170385272, B6_mean=4245.2796994596065, B6_stdDev=3083.27078863285, B7_mean=4278.6123441928885, B7_stdDev=2932.9913456343334, B8_mean=4480.839188321449, B8_stdDev=3046.634289972277, B8A_mean=4292.765282323095, B8A_stdDev=2807.352550237175, B11_mean=2743.036328166598, B11_stdDev=1868.9443635015946, B12_mean=2118.2462525519204, B12_stdDev=1503.219358612391}","{B2_p2=204.23507566981408, B2_p98=12991.146129566547, B3_p2=326.25971315495894, B3_p98=12223.289536241215, B4_p2=198.30033751464927, B4_p98=11968.026164950807, B5_p2=195.66128862004484, B5_p98=12733.871723105463, B6_p2=157.4456674052371, B6_p98=12063.253295045017, B7_p2=157.0038313053894, B7_p98=11614.983358547655, B8_p2=156.85712222245064, B8_p98=12189.888896164273, B8A_p2=97.0705467372134, B8A_p98=11295.625309165429, B11_p2=91.5385459002645, B11_p98=7392.284103251529, B12_p2=91.11441774491682, B12_p98=5726.993701901724}",
20191108T111251_20191108T111445_T30UVU,201911312,"{B2_mean=3270.6488821063217, B2_stdDev=3752.978589683187, B3_mean=3175.9500427469634, B3_stdDev=3438.9234229792733, B4_mean=3030.5786905297905, B4_stdDev=3425.525376587464, B5_mean=3453.7765393732047, B5_stdDev=3422.418700629979, B6_mean=4053.6159384462276, B6_stdDev=3006.7086419897855, B7_mean=4175.279949287861, B7_stdDev=2861.6845995041203, B8_mean=4422.8101567941, B8_stdDev=2982.024437727844, B8A_mean=4288.745152184438, B8A_stdDev=2761.950374504714, B11_mean=2651.40882888187, B11_stdDev=1949.4326626183413, B12_mean=1951.6789297894813, B12_stdDev=1651.5693877173815}","{B2_p2=206.3437272671536, B2_p98=12606.85009077867, B3_p2=327.1322597865863, B3_p98=11966.835377762705, B4_p2=197.82338746219648, B4_p98=11968.00176366843, B5_p2=290.0747524588645, B5_p98=12512.330373001776, B6_p2=217.66009205322985, B6_p98=12064.255624022564, B7_p2=217.59922455639628, B7_p98=11742.81358102016, B8_p2=217.71449539450796, B8_p98=12383.991940869355, B8A_p2=151.94607635269048, B8A_p98=11552.631103838929, B11_p2=88.42386178673438, B11_p98=7967.8284424379235, B12_p2=97.44570584611394, B12_p98=6367.500288204371}",
20191108T111251_20191108T111445_T30UVV,201911312,"{B2_mean=5783.974672163904, B2_stdDev=4241.695113167496, B3_mean=5319.937520804539, B3_stdDev=3931.7446757183325, B4_mean=5092.480470761051, B4_stdDev=3881.095345863301, B5_mean=5280.669053615488, B5_stdDev=3988.89564900308, B6_mean=5136.295561496116, B6_stdDev=3776.0380036497572, B7_mean=5016.07717591799, B7_stdDev=3656.9714629728983, B8_mean=5225.776385551418, B8_stdDev=3798.965789885919, B8A_mean=4893.160549179526, B8A_stdDev=3541.8429094385046, B11_mean=3214.824646179547, B11_stdDev=2339.5108974666136, B12_mean=2448.190889295555, B12_stdDev=1800.3759751358577}","{B2_p2=197.07489621576903, B2_p98=13757.278207109737, B3_p2=204.779012135208, B3_p98=12988.566956404295, B4_p2=82.56827863314513, B4_p98=12862.502531384922, B5_p2=67.75796102013912, B5_p98=13373.925803850745, B6_p2=50.62900515075418, B6_p98=12862.229046111594, B7_p2=30.22545152501175, B7_p98=12509.979430379746, B8_p2=38.17988680107747, B8_p98=13151.54837841856, B8A_p2=34.374990850636415, B8A_p98=12190.49832214765, B11_p2=30.12904316383206, B11_p98=8287.081961679645, B12_p2=34.22736455520751, B12_p98=6494.755181435234}",
20191109T113319_20191109T113350_T29UQP,201911313,"{B2_mean=4942.208828227968, B2_stdDev=4378.463209194522, B3_mean=4430.2402644482445, B3_stdDev=4029.227795944448, B4_mean=4193.711922670392, B4_stdDev=3848.3672394045357, B5_mean=4151.640398390407, B5_stdDev=3818.7639909726563, B6_mean=4013.9377652990734, B6_stdDev=3703.4424773000974, B7_mean=3941.3022460675365, B7_stdDev=3617.102133195585, B8_mean=4150.09519682992, B8_stdDev=3814.7169810156906, B8A_mean=3804.200251983078, B8A_stdDev=3497.7167366641456, B11_mean=2157.0281707426566, B11_stdDev=1866.7596075885465, B12_mean=1780.9928683098788, B12_stdDev=1424.6077307515748}","{B2_p2=76.04639142117735, B2_p98=15549.625754527164, B3_p2=63.010398907117725, B3_p98=14397.317824680327, B4_p2=65.6861438262113, B4_p98=13887.268593014129, B5_p2=65.77789208856196, B5_p98=13759.340856064877, B6_p2=64.04374563229429, B6_p98=13249.914989624154, B7_p2=68.05200370886402, B7_p98=12989.427954444483, B8_p2=67.28195751691531, B8_p98=13888.701787180127, B8A_p2=66.38319878327802, B8A_p98=12607.2091497855, B11_p2=38.78802401586556, B11_p98=6815.275452229571, B12_p2=44.03120819835358, B12_p98=5215.269516738915}",
20191109T113319_20191109T113350_T30UUU,201911313,"{B2_mean=4402.272151007904, B2_stdDev=3569.3935916579526, B3_mean=4029.150121249002, B3_stdDev=3368.347994353198, B4_mean=3884.929832630063, B4_stdDev=3278.5404301790486, B5_mean=3868.396382469686, B5_stdDev=3270.2844070118545, B6_mean=3756.2686479277745, B6_stdDev=3186.3696467595705, B7_mean=3699.9374591025876, B7_stdDev=3118.8693776386567, B8_mean=3918.018693898569, B8_stdDev=3298.096030170678, B8A_mean=3604.8777071156915, B8A_stdDev=3045.8304830074517, B11_mean=2529.407956624533, B11_stdDev=1932.1019404495214, B12_mean=2090.8919735876643, B12_stdDev=1476.6284029288884}","{B2_p2=198.07362193219186, B2_p98=13886.49950946271, B3_p2=69.30969323159479, B3_p98=12989.219267154045, B4_p2=66.61150743432579, B4_p98=12736.794970507899, B5_p2=65.99498409034184, B5_p98=12734.442854267212, B6_p2=63.84780200465911, B6_p98=12351.754752231267, B7_p2=69.64248764570969, B7_p98=12093.931254757887, B8_p2=67.52846789935425, B8_p98=12864.742478941034, B8A_p2=66.02467415935759, B8A_p98=11837.831041413854, B11_p2=94.31474289695043, B11_p98=7327.259569994084, B12_p2=93.23882144597869, B12_p98=5600.147218906012}",
20191111T112311_20191111T112445_T30UUV,201911315,"{B2_mean=2297.6654678537593, B2_stdDev=3447.0171963175544, B3_mean=2112.0825548519456, B3_stdDev=3216.323891173113, B4_mean=1977.7471480740367, B4_stdDev=3089.759847883745, B5_mean=1963.0690368384128, B5_stdDev=3068.227804836721, B6_mean=1888.7792925636525, B6_stdDev=2974.5288661729014, B7_mean=1852.3387257132401, B7_stdDev=2904.089479473805, B8_mean=1969.0633822306218, B8_stdDev=3066.3057332776275, B8A_mean=1814.1118755403847, B8A_stdDev=2823.191550987921, B11_mean=1065.0442350383626, B11_stdDev=1414.1007212772768, B12_mean=923.3010816453988, B12_stdDev=1140.291079435233}","{B2_p2=52.507901227414436, B2_p98=13886.39998074296, B3_p2=59.63194115154322, B3_p98=12992.001424255743, B4_p2=66.24494118702638, B4_p98=12481.412132193149, B5_p2=64.50006809003123, B5_p98=12350.254032258064, B6_p2=59.53475360048389, B6_p98=11967.938853503185, B7_p2=63.72838212517772, B7_p98=11710.933244325768, B8_p2=70.42864995762804, B8_p98=12481.416078984485, B8A_p2=69.34268302478038, B8A_p98=11327.394636015326, B11_p2=37.69108477594336, B11_p98=5471.44145405751, B12_p2=43.211336190585115, B12_p98=4383.638843356212}",
20191111T112311_20191111T112445_T30UVU,201911315,"{B2_mean=1833.21534236847, B2_stdDev=2373.9154635996474, B3_mean=1907.8282222658693, B3_stdDev=2215.591149370995, B4_mean=1778.3229986090705, B4_stdDev=2191.0851784483607, B5_mean=2178.4454890693733, B5_stdDev=2203.5122999744676, B6_mean=2910.6229253416354, B6_stdDev=2070.572972597458, B7_mean=3090.8255589059013, B7_stdDev=2025.704148512349, B8_mean=3331.611773740961, B8_stdDev=2132.9644632097106, B8A_mean=3246.161734242092, B8A_stdDev=1993.8157876850066, B11_mean=1869.2116080642563, B11_stdDev=1232.0582700586515, B12_mean=1354.7979797762696, B12_stdDev=1036.825519163858}","{B2_p2=62.548934594166546, B2_p98=9662.748885081457, B3_p2=204.0376019542647, B3_p98=9278.630308941174, B4_p2=162.83211918089611, B4_p98=9119.161617086449, B5_p2=290.8318644080798, B5_p98=9568.531390134529, B6_p2=348.86570787520816, B6_p98=9501.919730972017, B7_p2=348.71987791479734, B7_p98=9375.482309124767, B8_p2=347.2896730156362, B8_p98=9951.730595998744, B8A_p2=283.93926970765546, B8A_p98=9310.25627622474, B11_p2=153.84947805487585, B11_p98=5854.711163271579, B12_p2=155.71510579888962, B12_p98=4639.3217296272505}",
20191111T112311_20191111T112445_T30UVV,201911315,"{B2_mean=1574.3959884359117, B2_stdDev=2695.0714287237015, B3_mean=1461.292862551159, B3_stdDev=2584.3267013425157, B4_mean=1300.0992100872272, B4_stdDev=2562.570344475951, B5_mean=1341.690625260011, B5_stdDev=2646.904672298757, B6_mean=1350.8751437814437, B6_stdDev=2601.522982575966, B7_mean=1345.9633072862616, B7_stdDev=2554.4330783330693, B8_mean=1420.605144678926, B8_stdDev=2685.919076655368, B8A_mean=1340.012899911539, B8A_stdDev=2513.039043435493, B11_mean=896.1824413361392, B11_stdDev=1605.8480761932935, B12_mean=719.6554451157164, B12_stdDev=1258.9667511445314}","{B2_p2=62.17763744090408, B2_p98=11327.186129741616, B3_p2=83.37663682270363, B3_p98=10944.557652840005, B4_p2=85.33660991305906, B4_p98=10687.732978644637, B5_p2=83.94728143810977, B5_p98=11197.956944127964, B6_p2=37.126921319996235, B6_p98=10782.807037114928, B7_p2=38.44874691120268, B7_p98=10528.314049586777, B8_p2=41.15682713021188, B8_p98=11166.246300763749, B8A_p2=41.11477169630143, B8A_p98=10272.985289585602, B11_p2=41.674707276049034, B11_p98=6623.683595379682, B12_p2=44.88110014629549, B12_p98=5215.311106936356}",
